Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Australia,AUS,31.62106385,32.24381304,31.37436496,31.94995441,31.6551847,31.59781275,31.69265048,30.69245126,31.00161289,30.70405885,31.36362239,30.78648875,32.46419299,32.44793825,32.64211172,..,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Austria,AUT,24.4630483,24.99101334,25.20274758,25.50223017,25.453313,24.91561314,24.37859978,24.34857294,23.48878788,23.54905967,23.85998468,23.97727506,24.07336088,24.61876795,24.51375089,24.41593695,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Azerbaijan,AZE,77.40514747,77.07517549,78.7142208,85.02177368,85.54479614,87.82561614,84.51146862,78.92596824,79.05989456,74.93034641,75.81819169,73.60845992,73.18897374,74.03688194,76.19864693,79.26408266,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,"Bahamas, The",BHS,52.32198142,51.96374622,51.92307692,53.26370757,52.99760192,55.97345133,53.41959335,55.34482759,53.83333333,51.88356164,52.97113752,52.57048093,53.19812793,53.50318471,56.96,50.9202454,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Bahrain,BHR,31.28237072,31.37824778,31.28508797,30.15516528,28.73662109,27.58187619,26.73268505,24.86591948,23.90382086,24.87439381,26.36580356,27.48259541,34.64969493,34.73698193,35.55736119,33.80497006,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Bangladesh,BGD,63.35266141,67.9146744,65.13144904,65.17306738,65.39845003,68.21259259,68.64454466,68.93822884,70.15207007,70.05274298,69.78601524,70.2532471,70.16940721,70.93699648,72.38676546,74.34307742,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Barbados,BRB,48.02256538,46.59289411,44.28789665,41.96299333,42.81948896,43.93839964,43.82073426,43.55660755,41.50345685,42.1383705,44.25004613,48.40813306,44.58406147,48.19450368,51.5419723,52.4890321,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Belarus,BLR,21.24327398,25.21857312,27.32117134,23.89540332,23.21843642,25.4274902,28.31873775,29.6750994,34.01032378,34.15705149,23.55453853,31.15397855,32.61408805,35.56634591,35.56733854,37.23342081,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Belgium,BEL,..,..,..,20.68899506,18.78130551,18.13167159,18.78439796,19.25922267,18.5008767,18.31680269,18.32954629,18.33248586,17.9964356,18.16024762,18.18039289,17.59537603,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Belize,BLZ,40.85653282,36.00808776,37.32743414,36.6610605,36.71875903,34.28787971,32.87156882,30.5019305,30.46379665,29.14056725,29.31689348,28.94738764,29.73718875,30.00238604,29.39201439,28.10556284,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Benin,BEN,57.33779553,54.52195934,57.80446344,58.15129167,56.06678084,56.48408171,55.79701186,54.43178034,53.1529161,51.53792757,50.07773605,48.45671509,41.90293474,47.81689747,49.8395106,45.62938529,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Bhutan,BTN,11.9208746,12.57323707,12.54116696,20.07326816,19.02846788,19.22119974,18.45173252,16.84436245,16.67527748,17.17699106,17.05721837,16.92489177,22.58446482,22.33652873,23.02058508,20.8370768,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Bolivia,BOL,37.31863259,37.25814965,37.76652611,35.79243105,36.19922263,35.00025605,35.63324353,33.67531326,32.91137563,32.45808386,35.18144195,34.41702451,35.96101734,36.38254286,32.48326824,28.85988557,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Bosnia and Herzegovina,BIH,42.61679418,39.48892785,36.71559202,30.38417219,42.49000854,45.09481201,44.9150942,44.18249824,43.67413762,30.93746622,30.34065729,29.70570865,29.42683387,29.2144648,28.9640663,28.92137384,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Botswana,BWA,27.51274054,23.92842788,34.1596207,28.29120282,23.35668064,26.53572241,24.80556568,20.95029562,18.88978853,25.43836204,30.6710318,28.32506918,29.39902336,37.5190606,35.08537803,36.543957,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Brazil,BRA,57.78390924,58.31714694,56.98139427,56.90244768,56.61923755,58.14858099,56.74559305,57.24175608,56.04667851,55.52672382,54.63517914,55.18209002,55.90384431,55.14417399,55.4986404,56.51269776,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Brunei Darussalam,BRN,15.83131342,16.80674643,16.41055086,17.05133911,16.90948076,16.33396338,14.68852659,12.78499927,10.10823677,9.49940162,8.26134884,8.4718688,8.85192896,8.41866121,6.48643855,6.0119631,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Bulgaria,BGR,40.37570139,43.73247521,40.41618305,38.98653419,40.25699295,40.09221682,43.92598223,43.85131937,43.79018463,45.67133109,44.58001058,45.72462613,48.97230194,48.3914403,46.97493109,48.91290255,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Burkina Faso,BFA,46.11939593,46.76522633,42.1965258,37.07217874,32.9998602,33.66046602,32.89835288,29.57488048,34.04204406,36.71234856,33.64441012,37.00821718,38.5152517,38.68415938,40.69101767,42.19563833,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Burundi,BDI,78.32215826,73.83460373,75.00981186,59.85222395,41.63943408,52.84926355,50.67157605,48.48560061,50.21523225,43.29646962,28.9334172,26.54883941,24.66635022,22.51285127,23.91142574,20.66253673,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Cabo Verde,CPV,26.12869891,24.15290239,24.3472282,25.02545065,24.71387347,25.47904317,24.63914608,23.73462701,25.38696062,25.3002933,30.70270106,28.73502756,27.57210932,29.13123561,27.89599178,25.70231819,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Cambodia,KHM,71.3546336,67.71797838,66.39096772,56.12239245,51.8348255,60.13415924,55.01340104,49.80126144,51.92454846,51.21093351,52.61458222,60.53236924,61.22960373,62.55279175,63.12602323,59.9882009,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Cameroon,CMR,83.0676291,80.31440237,78.12514048,78.00822107,80.82590994,81.21002775,81.7613057,81.9804043,83.71756257,79.44425797,76.55924101,52.70958597,78.34922008,79.59513137,79.04224099,77.64090549,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Canada,CAN,27.13845056,27.18776242,27.55109683,26.84919834,26.92710689,26.95352894,27.32044874,27.12939858,27.03029093,26.63183511,27.08295556,26.30385847,26.28333279,26.34929844,26.43039947,26.45017491,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Central African Republic,CAF,60.78270046,63.59722008,61.33047043,53.49903267,58.36860868,48.49411535,49.32318298,40.97796599,46.06664639,47.55601693,50.53962434,49.19598837,50.49085943,43.30868251,46.85828131,43.72600249,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Chad,TCD,58.49568896,61.59431103,68.58031327,51.63553372,54.69675235,60.41001663,68.4254791,70.1568942,74.55017233,71.02245978,73.07262083,66.07132053,69.67673331,54.39823838,57.23452811,61.64694224,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Chile,CHL,46.67256951,47.28210824,47.18872674,47.78882121,47.00153956,47.07062851,45.88657278,45.01853161,43.58582766,41.59437559,40.96245981,40.53987926,40.00207398,39.95577565,39.6446532,39.21733743,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,China,CHN,77.87892711,75.31164914,72.20924558,70.81618355,69.04725676,66.52555031,63.01903791,58.28900645,52.75820524,49.08660172,46.98744839,44.28114081,43.63911586,43.39051732,42.37752225,40.21632323,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Colombia,COL,21.68658726,22.23267331,20.49705248,17.80356979,24.69614018,26.93749019,27.13779405,29.50423644,31.51058102,28.77745853,28.5683149,26.84185754,26.68873558,26.5295341,27.54499705,29.21397702,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Comoros,COM,83.0934618,84.67440117,79.71414663,80.25688691,80.8188484,81.31792888,81.75775078,82.12725733,82.43630112,83.09716151,80.11475728,71.87448159,79.79038924,77.85946037,78.17986329,76.52640469,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,"Congo, Dem. Rep.",COD,97.37784049,95.39920113,94.72730584,80.81751567,81.04828254,78.40265968,76.70846461,72.42208917,60.53947749,62.1558628,44.91220165,43.7186205,45.69997261,46.06776327,45.96085711,44.24067489,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,"Congo, Rep.",COG,54.28010789,47.09030105,62.98707262,62.73117572,57.11585965,53.52738331,50.25200843,50.770108,39.4157296,51.99793894,43.52909544,41.86789603,40.31349569,42.11872552,39.55271884,45.65857102,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Costa Rica,CRI,33.44266416,32.79285279,32.05701079,32.55682493,33.02036849,35.11042925,33.06814516,32.97771913,31.34036278,28.07074197,26.73179807,26.06713692,25.03224354,23.71212495,25.99008927,24.01619028,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Cote d'Ivoire,CIV,73.74735962,72.36102566,67.93110569,70.90125823,71.9106517,76.49709242,77.19213505,78.17279919,75.76507585,73.32458714,72.61261782,73.64841733,66.45699659,69.39512863,64.17754025,51.83130886,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Croatia,HRV,13.86125003,16.72524659,19.95318881,17.35272518,18.8913639,13.95919366,13.87929333,12.92135351,15.12989882,14.33076278,14.54875195,19.7749382,18.38877303,19.77802719,22.24030598,23.21168474,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Cyprus,CYP,58.34773302,57.64458038,55.01808486,56.72059699,59.68068806,59.820403,58.41716116,58.21090901,58.06527744,57.11130753,51.17412509,52.36097175,53.92950332,53.09970528,55.40833937,56.0683964,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Czech Republic,CZE,..,..,..,10.61409749,11.2188685,13.16056525,13.68379951,15.31011527,17.89614715,16.72993105,16.66696852,16.11696105,16.25685245,16.38901993,17.31327349,17.62908414,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Denmark,DNK,16.8926333,16.59431609,16.19421653,16.09014798,16.45091853,16.25593896,16.12974333,16.29170521,15.98013353,15.54124258,15.43742749,16.31783335,15.97919228,15.67332771,15.98659236,15.85720058,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Djibouti,DJI,51.99358604,55.40604387,43.33620867,37.42381076,41.8539405,42.25835223,38.17026353,36.29995879,32.11385952,30.6458966,29.53776566,25.22384716,24.23509129,25.01658319,23.93575175,22.36400485,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Dominica,DMA,29.25949392,29.83097784,30.15788623,30.83039247,31.13236533,34.23025014,31.84118146,34.06723656,34.65078733,30.48411642,30.64935469,33.74401905,30.77021937,32.6059838,31.01409619,29.20693432,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Dominican Republic,DOM,74.77805179,72.79815999,70.67295995,73.53130563,71.05382239,66.30462341,63.78221772,58.27098646,53.46369391,53.32105126,54.30476001,51.42907229,51.80476845,52.05002933,51.55026126,52.34998937,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Ecuador,ECU,68.2132161,64.45074918,67.24415439,68.68330376,67.60444791,69.2297649,67.09375828,60.99972923,61.6209188,59.477602,56.13342656,51.69306196,49.85955963,48.45523984,47.34350628,49.93790168,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,"Egypt, Arab Rep.",EGY,64.812816,65.77965436,65.53860169,67.21897619,66.42459453,66.48487675,62.40778428,62.6199368,64.24919748,63.34403134,66.42754118,65.58146939,69.9095082,68.90836856,66.89314948,69.66489051,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,El Salvador,SLV,54.79839863,54.56901419,53.36060198,52.71914035,50.16486759,46.96068298,37.78174388,40.70457033,40.34842682,39.48416354,37.95611074,36.41956497,37.19180656,33.30128262,34.18505773,33.6949346,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Equatorial Guinea,GNQ,79.38062149,85.02451013,72.88511176,61.08870098,53.38249349,52.74916313,68.18592849,65.3799076,60.93275945,66.20635039,74.10830817,73.98511685,68.39136796,72.0859636,75.97360766,75.02060807,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Eritrea,ERI,50.4166087,48.38340577,43.44176291,38.93305608,35.13972101,35.23891432,34.54866794,44.09306151,37.67410174,47.59939224,49.42951544,48.72714439,52.39501999,53.8198017,51.24136527,52.37534763,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Estonia,EST,..,..,..,23.38906804,24.0973605,23.12751898,26.40435162,23.61942241,23.08021825,22.19557126,23.71204254,23.32499735,23.34564417,24.43114551,24.34287838,24.43013117,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Eswatini,SWZ,42.08633094,42.25500049,41.50609158,36.77823295,36.47286867,33.72209146,31.31407945,31.4405716,27.7735415,26.10376208,21.97907708,20.70451477,20.70048367,20.26122593,19.90953894,19.55325673,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Ethiopia,ETH,42.5143823,40.12743036,42.86926684,39.16732567,39.5108927,35.61906846,39.37517565,37.50615929,41.22539334,44.04441238,48.00866362,53.45315488,48.21124366,49.74310287,58.67282481,57.66065882,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Fiji,FJI,15.30572902,18.61189828,17.39832402,18.15503807,18.29717087,17.07181519,21.38612551,24.1989664,24.14661566,31.16548556,29.79324573,34.98524562,34.65881979,36.53220681,34.59520725,34.24870941,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Finland,FIN,26.06903965,25.42602508,24.68272953,22.28362093,21.90170002,21.77887294,22.56952579,22.62419842,22.5365799,22.42301006,22.98313189,22.38242548,21.82085595,21.96677914,22.231686,22.58645771,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,France,FRA,..,..,..,21.22196805,21.21358504,21.31530438,21.26468667,21.33738765,21.76788028,21.52919905,21.64046338,21.88954572,21.77241892,21.51235178,21.21232474,21.07563809,..,..
